,Murder_Rate,South,West,Northeast,Midwest
445,5.345345345345345,0.18407351356783655,0.05627667062325588,0.11061154721936092,0.1410438713412739
446,5.357357357357357,0.18455428058254789,0.05613734894027402,0.11012284599293092,0.14135741053128462
447,5.36936936936937,0.18503160964413645,0.056006664702463724,0.10963211010366533,0.14166620798138305
448,5.381381381381381,0.18550552404502477,0.055884647629442286,0.10913935253788018,0.1419700414458149
449,5.393393393393393,0.18597604495577433,0.05577132630141774,0.10864458696681183,0.14226869021597058
450,5.405405405405405,0.18644319136248844,0.05566672809799456,0.10814782772556597,0.14256193523980207
451,5.4174174174174174,0.18690698000675696,0.05557087913674873,0.10764908979230385,0.14284955924029286
452,5.42942942942943,0.18736742532820422,0.05548380421163823,0.1071483887677069,0.14313134683289505
453,5.441441441441442,0.18782453940970162,0.05540552673131486,0.1066457408547585,0.14340708464184643
454,5.453453453453453,0.18827833192530358,0.055336068657403883,0.10614116283888095,0.1436765614152812
455,5.465465465465465,0.18872881009095968,0.055275450442818314,0.10563467206846287,0.14393956813905048
456,5.4774774774774775,0.1891759786180549,0.055223690970175765,0.10512628643581179,0.14419589814916858
457,5.48948948948949,0.18961983966982762,0.05518080749038443,0.1046160243585633,0.14444534724280442
458,5.501501501501502,0.1900603928207089,0.055146815561467305,0.10410390476157876,0.14468771378773548
459,5.513513513513513,0.19049763501862535,0.05512172898769169,0.10358994705935952,0.1449227988301862
460,5.525525525525525,0.19093156055030544,0.055105559759072525,0.10307417113900429,0.14515040620097355
461,5.5375375375375375,0.19136216100962147,0.05509831799131794,0.1025565973437355,0.14537034261988305
462,5.54954954954955,0.19178942526900344,0.05510001186628455,0.10203724645701688,0.14558241779820014
463,5.561561561561562,0.19221333945394906,0.0551106475730113,0.10151613968728398,0.14578644453932638
464,5.573573573573573,0.1926338869206594,0.055130229249399046,0.10099329865330638,0.14598223883740746
465,5.585585585585585,0.19305104823681735,0.05515875892460413,0.10046874537019869,0.14616961997390504
466,5.597597597597598,0.19346480116553164,0.05519623646221268,0.09994250223609594,0.146348410612046
467,5.60960960960961,0.19387512065245907,0.055242659504263124,0.09941459201950624,0.14651843688908187
468,5.621621621621622,0.19428197881611606,0.05529802341618339,0.09888503784735092,0.1466795285062987
469,5.633633633633633,0.19468534494139098,0.05536232123270805,0.0983538631937036,0.14683151881671289
470,5.645645645645645,0.19508518547625703,0.0554355436048425,0.09782109186923216,0.14697424491039762
471,5.657657657657658,0.19548146403169236,0.05551767874793677,0.09728674801135163,0.14710754769738008
472,5.66966966966967,0.1958741413848013,0.05560871239093493,0.09675085607508968,0.14723127198805797
473,5.681681681681682,0.19626317548513397,0.0557086277268625,0.09621344082466533,0.1473452665710815
474,5.693693693693693,0.19664852146419493,0.05581740536461421,0.09567452732578227,0.14744938428865187
475,5.7057057057057055,0.19703013164812705,0.055935023282104035,0.09513414093863162,0.14754348210918874
476,5.717717717717718,0.1974079555735599,0.056061456780837696,0.09459230731160186,0.14762742119732175
477,5.72972972972973,0.19778194000659902,0.05619667844196718,0.09404905237568781,0.14770106698116336
478,5.741741741741742,0.19815202896493714,0.056340658083885754,0.09350440233959177,0.14776428921682358
479,5.753753753753753,0.19851816374306347,0.05649336272142027,0.09295838368550631,0.1478169620501283
480,5.7657657657657655,0.19888028294054028,0.056654756526677175,0.09241102316556679,0.14785896407550647
481,5.777777777777778,0.19923832249331802,0.05682480079159628,0.09186234779896146,0.14789017839201404
482,5.78978978978979,0.1995922157080543,0.05700345389226573,0.09131238486968278,0.1479104926564634
483,5.801801801801802,0.19994189329939893,0.05719067125505006,0.09076116192490448,0.1479197991336327
484,5.813813813813813,0.20028728343020688,0.05738640532458142,0.09020870677396627,0.14791799474352824
485,5.8258258258258255,0.20062831175463475,0.057590605533662693,0.0896550474879458,0.14790498110567926
486,5.837837837837838,0.20096490146407664,0.05780321827512966,0.08910021239979886,0.14788066458044508
487,5.84984984984985,0.20129697333588886,0.05802418687571762,0.08854423010504382,0.14784495630731595
488,5.861861861861862,0.20162444578485672,0.05825345157197608,0.08798712946296773,0.14779777224019588
489,5.873873873873873,0.20194723491734617,0.05849094948827366,0.08742893959832973,0.14773903317965306
490,5.885885885885886,0.20226525458808509,0.058736614616933136,0.08686968990353555,0.14766866480212978
491,5.897897897897898,0.20257841645951838,0.05899037780053448,0.08630941004125647,0.14758659768610485
492,5.90990990990991,0.20288663006367338,0.059252166716423145,0.08574812994746492,0.14749276733520392
493,5.921921921921922,0.20318980286647337,0.0595219058634567,0.08518587983485833,0.14738711419825673
494,5.933933933933934,0.20348784033443612,0.05979951655102317,0.08462269019664118,0.14726958368630177
495,5.945945945945946,0.20378064600368662,0.060084916890360544,0.08405859181063564,0.14714012618654107
496,5.957957957957958,0.20406812155121812,0.06037802178820595,0.08349361574368926,0.14699869707325333
497,5.96996996996997,0.2043501668683293,0.06067874294280038,0.08292779335634871,0.14684525671566973
498,5.981981981981982,0.2046266801361639,0.060986988842272986,0.08236115630776716,0.146679770482828
499,5.993993993993994,0.20489755790327938,0.06130266476542599,0.0817937365608126,0.1465022087454138
500,6.006006006006006,0.20516269516516697,0.06162567278494027,0.08122556638734481,0.14631254687460743
501,6.018018018018018,0.20542198544564774,0.06195591177301828,0.08065667837362747,0.1461107652379534
502,6.03003003003003,0.20567532088006207,0.06229327740947912,0.08008710542584188,0.14589684919227197
503,6.042042042042042,0.20592259230017462,0.06263766219231841,0.07951688077566894,0.14567078907363676
504,6.054054054054054,0.20616368932071225,0.062988955450743,0.07894603798590615,0.1454325801844424
505,6.066066066066066,0.20639850042745045,0.06334704336068792,0.07837461095608536,0.1451822227775884
506,6.078078078078078,0.20662691306676653,0.06371180896282198,0.07780263392805799,0.14491972203781067
507,6.09009009009009,0.20684881373657235,0.06408313218304368,0.07723014149151562,0.1446450880601888
508,6.102102102102102,0.2070640880785422,0.06446088985546874,0.0766571685894108,0.14435833582586508
509,6.114114114114114,0.20727262097154817,0.06484495574790769,0.07608375052324695,0.1440594851750092
510,6.126126126126126,0.20747429662621478,0.06523520058982808,0.07550992295820474,0.14374856077706535
511,6.138138138138138,0.2076689986805085,0.06563149210279663,0.07493572192807214,0.14342559209832248
512,6.15015015015015,0.20785661029626798,0.0660336950333891,0.07436118383994822,0.14309061336684734
513,6.162162162162162,0.20803701425659163,0.06644167118855997,0.07378634547868863,0.1427436635348239
514,6.1741741741741745,0.20821009306398952,0.06685527947345497,0.07321124401106346,0.14238478623834194
515,6.186186186186186,0.20837572903921137,0.06727437593165136,0.07263591698959744,0.14201402975468477
516,6.198198198198198,0.20853380442066288,0.0676988137878073,0.07206040235606434,0.14163144695715857
517,6.21021021021021,0.20868420146431743,0.06812844349269809,0.07148473844460772,0.14123709526751826
518,6.222222222222222,0.20882680254403588,0.06856311277061689,0.07090896398446067,0.14083103660603577
519,6.2342342342342345,0.20896149025220606,0.06900266666911271,0.07033311810223891,0.1404133373392671
520,6.246246246246246,0.20908814750060903,0.06944694761103852,0.0697572403237824,0.1399840682255693
521,6.258258258258258,0.20920665762142812,0.06989579544887778,0.06918137057552096,0.1395433043584224
522,6.27027027027027,0.20931690446830892,0.07034904752131668,0.06860554918534166,0.13909112510761498
523,6.282282282282282,0.2094187725173831,0.07080653871202774,0.0680298168829359,0.13862761405834734
